Date,Open,High,Low,Close,Volume
2019-08-16,260.0346648139799,262.62155540947293,258.42803811099236,262.1858825683594,83018300
2019-08-19,265.217511985514,266.0253403674603,264.5367455926631,265.3445739746094,53571800
2019-08-20,264.83631167547446,265.37184466348737,263.18433935839346,263.3114013671875,51596400
2019-08-21,265.480720755694,265.8256190891251,264.7908686879268,265.4534912109375,49524700
2019-08-22,266.1614773065778,266.7968425610609,263.5927036435342,265.37176513671875,51666400
2019-08-23,264.0646979375014,265.7348411203178,257.30240888113474,258.5550231933594,149161500
2019-08-26,260.7516535759884,261.4142761230469,259.21765786464675,261.4142761230469,72423800
2019-08-27,262.8121206636148,263.1842762508869,259.626125350947,260.3885803222656,66668900
2019-08-28,259.72599413909415,262.3855147289444,258.9181380982402,262.2221374511719,59696700
2019-08-29,264.7909342598331,266.0980081327278,263.78338545343286,265.571533203125,57899400
2019-08-30,267.0600897524742,267.07823354882765,264.51857324036206,265.4534912109375,62901200
2019-09-03,263.7470451424127,264.6637916599921,262.5670335121855,263.9013366699219,69101400
2019-09-04,266.07981442340883,266.9148723130683,265.3264174724714,266.896728515625,46887300
2019-09-05,269.3928104577641,271.24447459144744,266.86035241848367,270.3277282714844,83258100
2019-09-06,270.6453838330277,271.18091650947906,269.9646177306914,270.53643798828125,49584300
2019-09-09,271.5259283087568,271.61667499074713,269.7286952580193,270.6726989746094,51260300
2019-09-10,269.910284421364,270.67276726589705,268.64861159858026,270.6092224121094,57947100
2019-09-11,270.91773265436115,272.6151053723937,270.2641959591372,272.5334167480469,68821100
2019-09-12,273.4411017038854,274.5393967960973,272.6786468522338,273.4774169921875,72908700
2019-09-13,273.9222056527572,274.2762174267947,272.9237428675318,273.2958984375,62104800
2019-09-16,272.1612847747514,273.3412963074037,271.8073007052717,272.4517517089844,58191200
2019-09-17,272.25202655302246,273.23231771310805,272.0795635627517,273.1415710449219,41475500
2019-09-18,272.7512578717473,273.41388032591254,270.70895912584643,273.3049621582031,73375800
2019-09-19,273.69533617519346,274.69379915239404,272.9510248921478,273.286865234375,76560500
2019-09-20,273.89233463485203,274.1750431104357,271.2023046326576,271.9956359863281,89565000
2019-09-23,271.32988802688845,272.6521251833731,271.07456273516925,271.9317321777344,43476800
2019-09-24,273.0260371330822,273.4181389160183,268.8313829068721,269.7979736328125,94869400
2019-09-25,269.880043908086,271.8405806831163,268.3936747972442,271.3937683105469,71854000
2019-09-26,271.4028885948663,271.6126032154192,269.414996582582,270.8283996582031,56179700
2019-09-27,271.5851544962767,271.6946034504821,267.8099865129186,269.3692932128906,84746600
2019-09-30,269.8892506873319,271.33000951534177,269.8436677974032,270.6187438964844,51662400
2019-10-01,271.50314881931183,272.159703548224,267.18084642052236,267.3996887207031,88242400
2019-10-02,265.81301685003416,265.8221445550041,261.3812934601686,262.6761474609375,122539500
2019-10-03,262.44828587974524,264.8556634033102,259.721772490824,264.82830810546875,85278800
2019-10-04,265.484828980547,268.6672821436261,265.43009056351497,268.4119567871094,65091200
2019-10-07,267.60943074532133,269.2417037740578,266.97110359958515,267.2537841796875,59610500
2019-10-08,265.3937179575602,266.1323389625777,263.06840590276954,263.1048889160156,95708100
2019-10-09,265.1292257658601,266.54262925166006,264.5000260648572,265.6033935546875,62359400
2019-10-10,265.52121810183183,268.28421345509355,265.35708637669626,267.3996887207031,55296300
2019-10-11,270.1626862594724,272.415031044953,270.0441652314956,270.17181396484375,98720400
2019-10-14,269.8527467800022,270.52755716600973,269.5244832098201,269.8710021972656,40394800
2019-10-15,270.91957916911326,273.29047295885005,270.80103030537066,272.542724609375,46754500
2019-10-16,272.0776556969946,272.79804875393893,271.66732635699213,272.1050109863281,48928200
2019-10-17,273.27224772978605,273.78289840817706,272.2144633735832,272.9075012207031,45736600
2019-10-18,272.3695677176976,273.01699503070523,270.8558428652991,271.7130126953125,64304000
2019-10-21,273.03515061783435,273.7555158573231,272.5974381534939,273.5549011230469,39048600
2019-10-22,274.09294672656563,274.3847550783772,272.5701223294806,272.66131591796875,48594700
2019-10-23,272.40599416837,273.50936146704714,272.1962516949122,273.45465087890625,34352200
2019-10-24,274.39388185369677,274.539786029107,273.07164439605043,273.9014587402344,35453100
2019-10-25,273.3269293329498,275.57017439128174,273.27221875380724,275.0230407714844,45205400
2019-10-28,276.2449786865809,277.0747929739586,276.21762339483763,276.5732421875,42147000
2019-10-29,276.29966287843143,277.42128538951795,276.17198631024223,276.49114990234375,44284900
2019-10-30,276.6918393686742,277.7131408765633,275.3787294789943,277.33929443359375,49643900
2019-10-31,277.33010673416965,277.33010673416965,275.1416000009066,276.6005859375,69053800
2019-11-01,278.0504995208856,279.2085772595945,277.88633994908105,279.1629943847656,71141500
2019-11-04,280.72231943892626,280.85909590047555,279.9107327197758,280.28460693359375,60606900
2019-11-05,280.4851072541411,280.7860431751482,279.68264856927317,279.9744567871094,42933200
2019-11-06,279.9745528259132,280.3119440186116,279.0900279941812,280.03839111328125,46487100
2019-11-07,281.3788705005756,282.363688838868,280.54905620716414,281.0232238769531,54272300
2019-11-08,280.67669086026507,281.7709581397297,279.97455318343856,281.71624755859375,49032100
2019-11-11,280.33018087748087,281.35148209428297,280.19337660549724,281.17822265625,35797300
2019-11-12,281.5430260321855,282.673748632465,280.9958923187553,281.77099609375,46484600
2019-11-13,280.7769821248996,282.263351019712,280.54901211841593,281.86212158203125,53917700
2019-11-14,281.5794814590841,282.3545851581734,280.94115421786375,282.2724914550781,51219900
2019-11-15,283.61295897432547,284.360707388631,282.9199489720385,284.31512451171875,62023600
2019-11-18,284.07802892930033,284.76193905844303,283.6220888432052,284.52484130859375,49228000
2019-11-19,285.12665908908264,285.1357867950369,283.79532195323753,284.4427490234375,67804700
2019-11-20,283.85004702150417,284.3698253767361,281.82567201072436,283.3849792480469,79406200
2019-11-21,283.494466283269,283.60388746150187,282.12664589860407,282.9290771484375,54664700
2019-11-22,283.6768374650394,283.8136139435332,282.54611480498653,283.55828857421875,44850200
2019-11-25,284.4884516671889,285.7559509277344,284.4884516671889,285.7559509277344,48647200
2019-11-26,285.7924370687544,286.585768557455,285.47327336579707,286.40338134765625,37569000
2019-11-27,286.88657261178366,287.679931640625,286.667730302239,287.679931640625,44444600
2019-11-29,287.1145906129369,287.3608160806977,286.3850975736195,286.6130676269531,36592700
2019-12-02,286.86834367905055,286.9321819618244,283.7497294692286,284.1783142089844,75767800
2019-12-03,281.45180487949045,282.3545851581734,280.06575705912854,282.2724914550781,73941700
2019-12-04,283.3211197799446,284.61597376246,282.9746009363967,284.0141296386719,49080000
2019-12-05,284.71635618118324,284.7345837664123,283.2117316343698,284.52484130859375,40709000
2019-12-06,286.4398081018569,287.5249477817744,286.4306803946452,287.12371826171875,48927000
2019-12-09,286.731567353705,287.40634969081657,286.1479507595981,286.2209167480469,34838500
2019-12-10,286.16621693444034,286.8318715909403,285.2452091371359,285.9017639160156,52649800
2019-12-11,286.35773227785194,286.9687042439302,285.81972631018215,286.71337890625,53429100
2019-12-12,286.72245240013393,289.9687433212135,286.4853824980588,289.1845397949219,96389600
2019-12-13,288.94743092650003,290.5888317358788,288.1723273077688,289.3577880859375,81503900
2019-12-16,291.09040829117504,291.93845022672343,289.2940031239684,291.3457336425781,82749700
2019-12-17,291.72864841426184,292.0295565559266,291.3274190064636,291.40948486328125,61097700
2019-12-18,291.8017001955153,292.02967027379304,291.373115335218,291.4278259277344,48133000
2019-12-19,291.6192712043737,292.69531096918604,291.363945866433,292.6223449707031,85310500
2019-12-20,293.65777641267516,295.0414939498362,292.6772889314625,293.90521240234375,147142100
2019-12-23,294.6932980253535,294.74827759131267,294.2076265492535,294.354248046875,52990000
2019-12-24,294.5833521115951,294.62915909688604,294.0610182463545,294.3634338378906,20270000
2019-12-26,294.74827282490884,295.93956198687215,294.73912820752435,295.9303894042969,30911200
2019-12-27,296.6634598807864,296.7184394441821,295.3255772295072,295.8570556640625,42528800
2019-12-30,295.9395752203852,296.0770241392067,293.74028065847364,294.2259521484375,49729100
2019-12-31,293.7219837452948,295.1881708994425,293.3737611501004,294.94073486328125,57077300
2020-01-02,296.4801931939895,297.71728925572063,295.5546573018844,297.6989440917969,59151200
2020-01-03,294.29921759610926,296.57180846852066,294.2442380396561,295.4446716308594,77709700
2020-01-06,293.68527154806566,296.65430772190325,293.5661398420069,296.57183837890625,55653900
2020-01-07,296.0037318756029,296.4802588000456,295.28896945413396,295.7380065917969,40496400
2020-01-08,295.93039974358743,298.53286845352926,295.6829916921281,297.3141174316406,68296000
2020-01-09,298.88109951100057,299.4034333774434,298.29461349284884,299.3301086425781,48473300
2020-01-10,299.91655867016334,300.0723247739728,298.0013626882262,298.46868896484375,53029300
2020-01-13,299.0918073887469,300.5304764030619,298.6611155530103,300.5213317871094,47086800
2020-01-14,300.0815191045464,301.1353314053116,299.50420569698866,300.0632019042969,62832800
2020-01-15,299.9715606002773,301.5018717974519,299.8890912511953,300.7413024902344,72056600
2020-01-16,302.1250469237905,303.2430114746094,301.89595605653415,303.2430114746094,54050300
2020-01-17,303.9577682678192,304.3976048271327,303.17885374044386,304.1868591308594,95846000
2020-01-21,303.2247077139699,304.39765199588476,303.1514109311242,303.59124755859375,77742400
2020-01-22,304.45252898097885,305.1031670485238,303.4720415191807,303.6278076171875,48914900
2020-01-23,302.97721103138565,304.38841838405864,301.85924665475704,303.9760437011719,51963000
2020-01-24,304.635831885688,304.71830123070856,299.980690444246,301.27276611328125,87578400
2020-01-27,296.0129115356498,297.92810796760887,295.6738615021962,296.443603515625,84062500
2020-01-28,297.8730577788498,300.42971926518106,296.5351751654202,299.5500183105469,63834000
2020-01-29,300.91535949005015,301.1444502956836,299.10095024196636,299.30255126953125,53888900
2020-01-30,297.2315626409003,300.4846688731748,296.4801660489226,300.2738952636719,75491800
2020-01-31,299.65078806641606,299.8065821263625,293.905200454445,294.8215637207031,113845600
2020-02-03,296.3061289566686,298.88110802964894,296.18699723301154,297.01171875,69083000
2020-02-04,300.63129201585326,302.4090389218589,300.31055929184856,301.5384826660156,62573200
2020-02-05,304.4800703613793,305.23149509436865,303.013911228474,305.0207214355469,65951100
2020-02-06,305.98296697824674,306.23954766256264,304.9657888604678,306.047119140625,50359700
2020-02-07,304.9840954643301,306.0562250590366,303.8661309172076,304.41595458984375,64139400
2020-02-10,303.52703981198624,306.75262870808007,303.4903774480562,306.6884765625,42070000
2020-02-11,308.04472268441083,308.8327817820095,306.6884947902929,307.2200012207031,54864500
2020-02-12,308.65863135806325,309.41005595945524,308.29209163902914,309.1993103027344,43992700
2020-02-13,307.7697985331595,309.84078876893074,307.49490069884985,308.86944580078125,54501900
2020-02-14,309.281849489638,309.48345057541405,308.0814155587151,309.36431884765625,64582200
2020-02-18,308.3654765571178,309.42846152545053,307.17418728122385,308.56707763671875,57226200
2020-02-19,309.53840023287927,310.72048888209537,309.25432981653825,310.0423889160156,48814700
2020-02-20,309.4925837509388,310.31733323101616,305.7721503679696,308.7686767578125,74163400
2020-02-21,307.4124520475645,307.7240122691576,304.7641482162331,305.5888977050781,113788200
2020-02-24,296.11364009399773,305.662129694088,294.37252751118245,295.453857421875,161088400
2020-02-25,296.84678915931295,297.4607370329087,285.6213364835221,286.50103759765625,218913200
2020-02-26,287.90299027715696,291.50429102673195,284.71406416341443,285.4471435546875,194773800
2020-02-27,279.91239252884566,285.50221558469656,272.6273193359375,272.6273193359375,284353500
2020-02-28,264.55407718504784,272.9754575536468,261.6583660060292,271.4817810058594,384975800
2020-03-02,273.2687014842087,283.30289115857585,269.8323389882185,283.2387390136719,238703600
2020-03-03,283.6144078365858,287.5914207328178,272.68220167103976,275.1288757324219,300139100
2020-03-04,280.51717032303884,286.91339716852445,277.9605085084488,286.6934509277344,176613400
2020-03-05,279.4724919610875,282.6705909596621,274.91816519813835,277.1632385253906,186366800
2020-03-06,268.6319875169598,273.791119131795,265.95622142791865,272.5815124511719,228667200
2020-03-09,252.2748755679265,260.4213609971892,250.57962536291356,251.2943878173828,309417300
2020-03-10,260.8336938237853,264.38916035534675,250.62539203743287,264.29754638671875,276444100
2020-03-11,257.2232051751496,258.3594867875514,248.2245103089877,251.41343688964844,255316300
2020-03-12,234.58905518446738,244.35749341633144,226.9649041793255,227.35894775390625,392220700
2020-03-13,241.08605901212414,248.774361854502,227.73465068878733,246.79501342773438,329566100
2020-03-16,221.00850006335853,235.4137326543231,217.507999431992,219.7897491455078,297240000
2020-03-17,224.54567331011896,234.7448160424353,217.24227013870095,231.6566619873047,262070500
2020-03-18,216.49088287353516,227.59720432683827,208.9492149746977,219.92724609375,327597100
2020-03-19,219.23996406752087,226.69000368455985,212.7979298783139,220.3945770263672,289322000
2020-03-20,223.5524848436313,225.340685761299,210.62030694707715,210.89683532714844,347158800
2020-03-23,210.3346093753875,211.7080109730358,201.18160390772394,205.50462341308594,326025200
2020-03-24,216.07710190719624,224.99966857078434,215.50562016858646,224.12399291992188,235494500
2020-03-25,225.70940958622614,236.29113275948575,220.99004380835,227.4791717529297,299430300
2020-03-26,229.99555681218766,242.23640785401722,229.56233225861644,240.76162719726562,257632800
2020-03-27,233.45209014133601,240.402092757539,231.40579995163029,233.59034729003906,224341200
2020-03-30,235.69198523496897,241.89537230019295,233.6917850687621,241.17640686035156,171369500
2020-03-31,240.17167888160807,242.72492158244737,236.17127891009355,237.58155822753906,194881100
2020-04-01,228.57604420337796,237.49861037670934,224.8152945665013,226.8892364501953,189554600
2020-04-02,226.00438393858838,232.90829768617476,225.45132709110598,232.12481689453125,177660400
2020-04-03,231.1385026260033,233.4981993171639,226.03200326101012,228.7696075439453,135561200
2020-04-06,237.664489854717,246.10774004220798,228.75115129452442,244.1351776123047,188061200
2020-04-07,252.75355784129687,253.5094010822831,244.16285228612495,244.38406372070312,201427200
2020-04-08,246.99271071171444,254.40360624829125,244.4947701353596,252.58775329589844,153774500
2020-04-09,255.85979531396418,259.19655971610996,253.91491295110805,256.4313049316406,189999200
2020-04-13,255.4543059324893,255.79534959585,250.17265802121665,254.09010314941406,114839100
2020-04-14,258.9939241696713,262.6071767744226,253.95193888256938,261.58404541015625,134143400
2020-04-15,255.85071325565545,261.7222690836012,253.90580187886607,256.0258483886719,121775000
2020-04-16,257.3070016297343,258.1181476901565,254.1822777488258,257.26092529296875,131798300
2020-04-17,263.04955166649506,264.8192994942426,260.30272098283615,264.2109680175781,146684800
2020-04-20,260.49629866532456,264.3492430998631,259.33491036510924,259.5561218261719,100109300
